,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
81,mobileOG_000377225|ninG|WP_063990587.1|phage|replication/recombination/repair|Multiple|Homology,NODE_2_length_439012_cov_32.583218_182 # 185674 # 186252 # -1 # ID=2_182;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554,97.9,373,192,9.17e-133,193,1,192,1,192,mobileOG_000377225,ninG,WP_063990587.1,phage,replication/recombination/repair,Multiple,Homology,NODE_2_length_439012_cov_32.583218_182, 185674 # 186252 # -1 , 185674,186252,-1 ,2_182,2,182,00,ATG,GGAG/GAGG,5-10bp,0.554,NODE_2_length_439012_cov_32.583218,mobileOG_000377225_NODE_2_length_439012_cov_32.583218
82,mobileOG_000162521|ninG|WP_063990587.1|phage|replication/recombination/repair|GPD|Homology,NODE_2_length_439012_cov_32.583218_182 # 185674 # 186252 # -1 # ID=2_182;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554,97.4,371,192,3.73e-132,193,1,192,1,192,mobileOG_000162521,ninG,WP_063990587.1,phage,replication/recombination/repair,GPD,Homology,NODE_2_length_439012_cov_32.583218_182, 185674 # 186252 # -1 , 185674,186252,-1 ,2_182,2,182,00,ATG,GGAG/GAGG,5-10bp,0.554,NODE_2_length_439012_cov_32.583218,mobileOG_000162521_NODE_2_length_439012_cov_32.583218
83,mobileOG_000378441|ninG|WP_101453929.1|phage|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_182 # 185674 # 186252 # -1 # ID=2_182;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.554,96.9,370,192,1.52e-131,193,1,192,1,192,mobileOG_000378441,ninG,WP_101453929.1,phage,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_182, 185674 # 186252 # -1 , 185674,186252,-1 ,2_182,2,182,00,ATG,GGAG/GAGG,5-10bp,0.554,NODE_2_length_439012_cov_32.583218,mobileOG_000378441_NODE_2_length_439012_cov_32.583218
84,"mobileOG_000359010|cohE|WP_101453932.1|phage|regulation,lysis/lysogeny|Plasmid RefSeq|Homology",NODE_2_length_439012_cov_32.583218_188 # 190186 # 190836 # 1 # ID=2_188;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.432,98.1,415,216,1.38e-148,217,1,216,1,216,mobileOG_000359010,cohE,WP_101453932.1,phage,"regulation,lysis/lysogeny",Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_188, 190186 # 190836 # 1 , 190186,190836,1 ,2_188,2,188,00,ATG,None,None,0.432,NODE_2_length_439012_cov_32.583218,mobileOG_000359010_NODE_2_length_439012_cov_32.583218
85,mobileOG_000319709|intA_3|WP_101453938.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_203 # 197419 # 198603 # -1 # ID=2_203;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.489,98.7,785,395,3.19e-289,395,1,391,1,391,mobileOG_000319709,intA_3,WP_101453938.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_203, 197419 # 198603 # -1 , 197419,198603,-1 ,2_203,2,203,00,ATG,None,None,0.489,NODE_2_length_439012_cov_32.583218,mobileOG_000319709_NODE_2_length_439012_cov_32.583218
86,mobileOG_000319263|intA_3|WP_101456491.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_203 # 197419 # 198603 # -1 # ID=2_203;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.489,98.0,781,395,2.15e-287,395,1,391,1,391,mobileOG_000319263,intA_3,WP_101456491.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_203, 197419 # 198603 # -1 , 197419,198603,-1 ,2_203,2,203,00,ATG,None,None,0.489,NODE_2_length_439012_cov_32.583218,mobileOG_000319263_NODE_2_length_439012_cov_32.583218
87,mobileOG_000331689|sbcB|WP_101453939.1|replication/recombination/repair|stability/transfer/defense|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_204 # 198784 # 200214 # 1 # ID=2_204;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.616,99.8,960,476,0.0,477,1,476,1,476,mobileOG_000331689,sbcB,WP_101453939.1,replication/recombination/repair,stability/transfer/defense,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_204, 198784 # 200214 # 1 , 198784,200214,1 ,2_204,2,204,00,GTG,GGA/GAG/AGG,11-12bp,0.616,NODE_2_length_439012_cov_32.583218,mobileOG_000331689_NODE_2_length_439012_cov_32.583218
88,mobileOG_000336681|sbcB|WP_060435614.1|replication/recombination/repair|stability/transfer/defense|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_204 # 198784 # 200214 # 1 # ID=2_204;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.616,99.6,960,476,0.0,477,1,476,1,476,mobileOG_000336681,sbcB,WP_060435614.1,replication/recombination/repair,stability/transfer/defense,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_204, 198784 # 200214 # 1 , 198784,200214,1 ,2_204,2,204,00,GTG,GGA/GAG/AGG,11-12bp,0.616,NODE_2_length_439012_cov_32.583218,mobileOG_000336681_NODE_2_length_439012_cov_32.583218
89,mobileOG_000326136|sbcB|WP_101455532.1|replication/recombination/repair|stability/transfer/defense|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_204 # 198784 # 200214 # 1 # ID=2_204;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.616,99.1,939,475,0.0,477,8,475,9,476,mobileOG_000326136,sbcB,WP_101455532.1,replication/recombination/repair,stability/transfer/defense,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_204, 198784 # 200214 # 1 , 198784,200214,1 ,2_204,2,204,00,GTG,GGA/GAG/AGG,11-12bp,0.616,NODE_2_length_439012_cov_32.583218,mobileOG_000326136_NODE_2_length_439012_cov_32.583218
90,mobileOG_000365481|nfo|WP_033643802.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_220 # 218098 # 218937 # 1 # ID=2_220;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.611,100,566,279,2.15e-206,280,1,279,1,279,mobileOG_000365481,nfo,WP_033643802.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_220, 218098 # 218937 # 1 , 218098,218937,1 ,2_220,2,220,00,ATG,AGGAG,5-10bp,0.611,NODE_2_length_439012_cov_32.583218,mobileOG_000365481_NODE_2_length_439012_cov_32.583218
91,mobileOG_000365480|nfo|WP_033635262.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_220 # 218098 # 218937 # 1 # ID=2_220;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.611,98.9,561,279,1.45e-204,280,1,279,1,279,mobileOG_000365480,nfo,WP_033635262.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_220, 218098 # 218937 # 1 , 218098,218937,1 ,2_220,2,220,00,ATG,AGGAG,5-10bp,0.611,NODE_2_length_439012_cov_32.583218,mobileOG_000365480_NODE_2_length_439012_cov_32.583218
92,mobileOG_000351496|Fi_ORF45|WP_047574306.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_246 # 249094 # 250851 # 1 # ID=2_246;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,100,1192,585,0.0,586,1,585,1,585,mobileOG_000351496,Fi_ORF45,WP_047574306.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_246, 249094 # 250851 # 1 , 249094,250851,1 ,2_246,2,246,00,ATG,None,None,0.640,NODE_2_length_439012_cov_32.583218,mobileOG_000351496_NODE_2_length_439012_cov_32.583218
93,mobileOG_000341065|Fi_ORF45|WP_033635283.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_246 # 249094 # 250851 # 1 # ID=2_246;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,99.0,1181,585,0.0,586,1,585,1,585,mobileOG_000341065,Fi_ORF45,WP_033635283.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_246, 249094 # 250851 # 1 , 249094,250851,1 ,2_246,2,246,00,ATG,None,None,0.640,NODE_2_length_439012_cov_32.583218,mobileOG_000341065_NODE_2_length_439012_cov_32.583218
94,mobileOG_000314070|Fi_ORF45|WP_039565051.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_246 # 249094 # 250851 # 1 # ID=2_246;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640,98.8,1180,585,0.0,586,1,585,1,585,mobileOG_000314070,Fi_ORF45,WP_039565051.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_246, 249094 # 250851 # 1 , 249094,250851,1 ,2_246,2,246,00,ATG,None,None,0.640,NODE_2_length_439012_cov_32.583218,mobileOG_000314070_NODE_2_length_439012_cov_32.583218
95,mobileOG_000368510|gyrA|WP_004935906.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_267 # 272799 # 275441 # -1 # ID=2_267;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,99.9,1558,880,0.0,881,1,880,1,880,mobileOG_000368510,gyrA,WP_004935906.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_267, 272799 # 275441 # -1 , 272799,275441,-1 ,2_267,2,267,00,ATG,GGA/GAG/AGG,5-10bp,0.602,NODE_2_length_439012_cov_32.583218,mobileOG_000368510_NODE_2_length_439012_cov_32.583218
96,mobileOG_000353677|gyrA|WP_101453951.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_267 # 272799 # 275441 # -1 # ID=2_267;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602,99.9,1557,880,0.0,881,1,880,1,880,mobileOG_000353677,gyrA,WP_101453951.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_267, 272799 # 275441 # -1 , 272799,275441,-1 ,2_267,2,267,00,ATG,GGA/GAG/AGG,5-10bp,0.602,NODE_2_length_439012_cov_32.583218,mobileOG_000353677_NODE_2_length_439012_cov_32.583218
97,mobileOG_000356476|srnB|WP_004935921.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,NODE_2_length_439012_cov_32.583218_272 # 280628 # 280780 # -1 # ID=2_272;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.425,100,100,50,4.02e-29,51,1,50,1,50,mobileOG_000356476,srnB,WP_004935921.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,NODE_2_length_439012_cov_32.583218_272, 280628 # 280780 # -1 , 280628,280780,-1 ,2_272,2,272,00,ATG,AGGAG,5-10bp,0.425,NODE_2_length_439012_cov_32.583218,mobileOG_000356476_NODE_2_length_439012_cov_32.583218
98,mobileOG_000748214|NA:Keyword|WP_033648105.1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,NODE_2_length_439012_cov_32.583218_406 # 413942 # 414379 # 1 # ID=2_406;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.587,93.1,270,145,1.36e-93,146,1,145,1,145,mobileOG_000748214,NA:Keyword,WP_033648105.1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,NODE_2_length_439012_cov_32.583218_406, 413942 # 414379 # 1 , 413942,414379,1 ,2_406,2,406,00,ATG,GGA/GAG/AGG,5-10bp,0.587,NODE_2_length_439012_cov_32.583218,mobileOG_000748214_NODE_2_length_439012_cov_32.583218
99,mobileOG_000555868|NA:Keyword|WP_033648105.1|stability/transfer/defense|NA|GPD|Keyword Search,NODE_2_length_439012_cov_32.583218_406 # 413942 # 414379 # 1 # ID=2_406;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.587,91.7,266,145,3.21e-92,146,1,145,1,145,mobileOG_000555868,NA:Keyword,WP_033648105.1,stability/transfer/defense,NA,GPD,Keyword Search,NODE_2_length_439012_cov_32.583218_406, 413942 # 414379 # 1 , 413942,414379,1 ,2_406,2,406,00,ATG,GGA/GAG/AGG,5-10bp,0.587,NODE_2_length_439012_cov_32.583218,mobileOG_000555868_NODE_2_length_439012_cov_32.583218
100,"mobileOG_000353630|mukB|WP_089196851.1|replication/recombination/repair|transfer,partitioning|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_28 # 34030 # 38478 # -1 # ID=3_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,100,2631,1482,0.0,1483,1,1482,1,1482,mobileOG_000353630,mukB,WP_089196851.1,replication/recombination/repair,"transfer,partitioning",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_28, 34030 # 38478 # -1 , 34030,38478,-1 ,3_28,3,28,00,ATG,GGAG/GAGG,5-10bp,0.626,NODE_3_length_402044_cov_32.576744,mobileOG_000353630_NODE_3_length_402044_cov_32.576744
101,"mobileOG_000353987|mukB|WP_060428382.1|replication/recombination/repair|transfer,partitioning|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_28 # 34030 # 38478 # -1 # ID=3_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626,98.5,2597,1482,0.0,1483,1,1482,1,1482,mobileOG_000353987,mukB,WP_060428382.1,replication/recombination/repair,"transfer,partitioning",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_28, 34030 # 38478 # -1 , 34030,38478,-1 ,3_28,3,28,00,ATG,GGAG/GAGG,5-10bp,0.626,NODE_3_length_402044_cov_32.576744,mobileOG_000353987_NODE_3_length_402044_cov_32.576744
102,mobileOG_000336293|mukF|WP_004928228.1|replication/recombination/repair|partitioning|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_30 # 39184 # 40506 # -1 # ID=3_30;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.585,100,861,440,9.80e-318,441,1,440,1,440,mobileOG_000336293,mukF,WP_004928228.1,replication/recombination/repair,partitioning,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_30, 39184 # 40506 # -1 , 39184,40506,-1 ,3_30,3,30,00,ATG,AGGA,5-10bp,0.585,NODE_3_length_402044_cov_32.576744,mobileOG_000336293_NODE_3_length_402044_cov_32.576744
103,"mobileOG_000026493|ihfB|P23303|integration/excision|regulation,lysis/lysogeny|Plasmid RefSeq|Manual",NODE_3_length_402044_cov_32.576744_43 # 53733 # 54017 # -1 # ID=3_43;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.533,100,193,94,7.10e-65,95,1,94,1,94,mobileOG_000026493,ihfB,P23303,integration/excision,"regulation,lysis/lysogeny",Plasmid RefSeq,Manual,NODE_3_length_402044_cov_32.576744_43, 53733 # 54017 # -1 , 53733,54017,-1 ,3_43,3,43,00,ATG,GGAGG,3-4bp,0.533,NODE_3_length_402044_cov_32.576744,mobileOG_000026493_NODE_3_length_402044_cov_32.576744
104,"mobileOG_000025715|ihfB|WP_002898165.1|integration/excision|regulation,lysis/lysogeny|Plasmid RefSeq|Manual",NODE_3_length_402044_cov_32.576744_43 # 53733 # 54017 # -1 # ID=3_43;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.533,94.6,183,95,6.80e-61,95,1,93,1,93,mobileOG_000025715,ihfB,WP_002898165.1,integration/excision,"regulation,lysis/lysogeny",Plasmid RefSeq,Manual,NODE_3_length_402044_cov_32.576744_43, 53733 # 54017 # -1 , 53733,54017,-1 ,3_43,3,43,00,ATG,GGAGG,3-4bp,0.533,NODE_3_length_402044_cov_32.576744,mobileOG_000025715_NODE_3_length_402044_cov_32.576744
105,"mobileOG_000026072|ihfB|A6T704|integration/excision|regulation,lysis/lysogeny|Plasmid RefSeq|Manual",NODE_3_length_402044_cov_32.576744_43 # 53733 # 54017 # -1 # ID=3_43;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.533,94.6,183,95,6.80e-61,95,1,93,1,93,mobileOG_000026072,ihfB,A6T704,integration/excision,"regulation,lysis/lysogeny",Plasmid RefSeq,Manual,NODE_3_length_402044_cov_32.576744_43, 53733 # 54017 # -1 , 53733,54017,-1 ,3_43,3,43,00,ATG,GGAGG,3-4bp,0.533,NODE_3_length_402044_cov_32.576744,mobileOG_000026072_NODE_3_length_402044_cov_32.576744
106,mobileOG_000331284|ihfB|WP_003858233.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_43 # 53733 # 54017 # -1 # ID=3_43;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.533,93.6,183,95,6.80e-61,95,1,94,1,94,mobileOG_000331284,ihfB,WP_003858233.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_43, 53733 # 54017 # -1 , 53733,54017,-1 ,3_43,3,43,00,ATG,GGAGG,3-4bp,0.533,NODE_3_length_402044_cov_32.576744,mobileOG_000331284_NODE_3_length_402044_cov_32.576744
107,mobileOG_000282809|rarA|WP_072055887.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_56 # 70500 # 71846 # -1 # ID=3_56;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.637,99.5,840,428,3.17e-309,449,1,428,21,448,mobileOG_000282809,rarA,WP_072055887.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_56, 70500 # 71846 # -1 , 70500,71846,-1 ,3_56,3,56,00,GTG,GGAG/GAGG,5-10bp,0.637,NODE_3_length_402044_cov_32.576744,mobileOG_000282809_NODE_3_length_402044_cov_32.576744
108,mobileOG_000288172|rarA|WP_101456548.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_56 # 70500 # 71846 # -1 # ID=3_56;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.637,98.8,834,428,4.31e-307,449,1,428,21,448,mobileOG_000288172,rarA,WP_101456548.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_56, 70500 # 71846 # -1 , 70500,71846,-1 ,3_56,3,56,00,GTG,GGAG/GAGG,5-10bp,0.637,NODE_3_length_402044_cov_32.576744,mobileOG_000288172_NODE_3_length_402044_cov_32.576744
109,"mobileOG_000351484|clpA|WP_025302261.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_65 # 83604 # 85883 # -1 # ID=3_65;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609,100,1463,759,0.0,760,1,759,1,759,mobileOG_000351484,clpA,WP_025302261.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_65, 83604 # 85883 # -1 , 83604,85883,-1 ,3_65,3,65,00,ATG,GGAGG,5-10bp,0.609,NODE_3_length_402044_cov_32.576744,mobileOG_000351484_NODE_3_length_402044_cov_32.576744
110,"mobileOG_000368499|clpA|WP_004928343.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_65 # 83604 # 85883 # -1 # ID=3_65;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609,99.9,1461,759,0.0,760,1,759,1,759,mobileOG_000368499,clpA,WP_004928343.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_65, 83604 # 85883 # -1 , 83604,85883,-1 ,3_65,3,65,00,ATG,GGAGG,5-10bp,0.609,NODE_3_length_402044_cov_32.576744,mobileOG_000368499_NODE_3_length_402044_cov_32.576744
111,"mobileOG_000288430|clpA|WP_006809407.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_65 # 83604 # 85883 # -1 # ID=3_65;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609,90.7,1335,759,0.0,760,1,756,1,754,mobileOG_000288430,clpA,WP_006809407.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_65, 83604 # 85883 # -1 , 83604,85883,-1 ,3_65,3,65,00,ATG,GGAGG,5-10bp,0.609,NODE_3_length_402044_cov_32.576744,mobileOG_000288430_NODE_3_length_402044_cov_32.576744
112,"mobileOG_000288401|clpA|WP_002896522.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_65 # 83604 # 85883 # -1 # ID=3_65;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609,90.9,1334,759,0.0,760,1,756,1,754,mobileOG_000288401,clpA,WP_002896522.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_65, 83604 # 85883 # -1 , 83604,85883,-1 ,3_65,3,65,00,ATG,GGAGG,5-10bp,0.609,NODE_3_length_402044_cov_32.576744,mobileOG_000288401_NODE_3_length_402044_cov_32.576744
113,"mobileOG_000021815|clpA|A0A5R8T0B6|phage|infection,regulation|GPD|Manual",NODE_3_length_402044_cov_32.576744_65 # 83604 # 85883 # -1 # ID=3_65;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609,90.7,1333,758,0.0,760,1,755,1,754,mobileOG_000021815,clpA,A0A5R8T0B6,phage,"infection,regulation",GPD,Manual,NODE_3_length_402044_cov_32.576744_65, 83604 # 85883 # -1 , 83604,85883,-1 ,3_65,3,65,00,ATG,GGAGG,5-10bp,0.609,NODE_3_length_402044_cov_32.576744,mobileOG_000021815_NODE_3_length_402044_cov_32.576744
114,mobileOG_000368500|clpS|WP_004928347.1|phage|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_66 # 85911 # 86231 # -1 # ID=3_66;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.458,100,221,106,1.24e-75,107,1,106,1,106,mobileOG_000368500,clpS,WP_004928347.1,phage,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_66, 85911 # 86231 # -1 , 85911,86231,-1 ,3_66,3,66,00,ATG,GGA/GAG/AGG,5-10bp,0.458,NODE_3_length_402044_cov_32.576744,mobileOG_000368500_NODE_3_length_402044_cov_32.576744
115,mobileOG_000305944|relE|WP_033633469.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_90 # 110977 # 111261 # 1 # ID=3_90;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495,100,181,94,5.43e-60,95,1,94,1,94,mobileOG_000305944,relE,WP_033633469.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_90, 110977 # 111261 # 1 , 110977,111261,1 ,3_90,3,90,00,ATG,GGA/GAG/AGG,5-10bp,0.495,NODE_3_length_402044_cov_32.576744,mobileOG_000305944_NODE_3_length_402044_cov_32.576744
116,mobileOG_000305923|relE|WP_041034302.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,NODE_3_length_402044_cov_32.576744_90 # 110977 # 111261 # 1 # ID=3_90;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495,97.9,177,94,1.28e-58,95,1,94,1,94,mobileOG_000305923,relE,WP_041034302.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_90, 110977 # 111261 # 1 , 110977,111261,1 ,3_90,3,90,00,ATG,GGA/GAG/AGG,5-10bp,0.495,NODE_3_length_402044_cov_32.576744,mobileOG_000305923_NODE_3_length_402044_cov_32.576744
117,"mobileOG_000352228|copR|WP_021504273.1|transfer|conjugation,relaxosome|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_259 # 294081 # 294752 # -1 # ID=3_259;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604,99.1,439,223,4.12e-158,224,1,223,1,223,mobileOG_000352228,copR,WP_021504273.1,transfer,"conjugation,relaxosome",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_259, 294081 # 294752 # -1 , 294081,294752,-1 ,3_259,3,259,00,ATG,GGAG/GAGG,5-10bp,0.604,NODE_3_length_402044_cov_32.576744,mobileOG_000352228_NODE_3_length_402044_cov_32.576744
118,"mobileOG_000352240|copR|WP_033637675.1|transfer|conjugation,relaxosome|Plasmid RefSeq|Homology",NODE_3_length_402044_cov_32.576744_259 # 294081 # 294752 # -1 # ID=3_259;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604,98.2,436,223,1.38e-156,224,1,223,1,223,mobileOG_000352240,copR,WP_033637675.1,transfer,"conjugation,relaxosome",Plasmid RefSeq,Homology,NODE_3_length_402044_cov_32.576744_259, 294081 # 294752 # -1 , 294081,294752,-1 ,3_259,3,259,00,ATG,GGAG/GAGG,5-10bp,0.604,NODE_3_length_402044_cov_32.576744,mobileOG_000352240_NODE_3_length_402044_cov_32.576744
119,"mobileOG_000243662|copR|A0A369HKY6|transfer|conjugation,relaxosome|GPD|Homology",NODE_3_length_402044_cov_32.576744_259 # 294081 # 294752 # -1 # ID=3_259;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604,90.1,399,222,4.03e-142,224,1,222,1,222,mobileOG_000243662,copR,A0A369HKY6,transfer,"conjugation,relaxosome",GPD,Homology,NODE_3_length_402044_cov_32.576744_259, 294081 # 294752 # -1 , 294081,294752,-1 ,3_259,3,259,00,ATG,GGAG/GAGG,5-10bp,0.604,NODE_3_length_402044_cov_32.576744,mobileOG_000243662_NODE_3_length_402044_cov_32.576744
